Flight_ID,Date,Route,Planned_Dep_Min,Delay_Min,Actual_Dep_Min
6E3644,2024-08-03,BOM-BLR,1364,8.0,1372.0
6E3645,2024-06-24,DEL-HYD,973,74.0,1047.0
6E3646,2024-12-23,BLR-HYD,304,98.0,402.0
6E3647,2024-09-09,DEL-BLR,802,7.0,809.0
6E3648,2024-09-02,DEL-BLR,1180,94.0,1274.0
6E3649,2024-08-14,BOM-BLR,1111,58.0,1169.0
6E3650,2024-04-15,DEL-HYD,1251,3.0,1254.0
6E3651,2024-07-11,DEL-BOM,936,69.0,1005.0
6E3652,2024-11-11,BLR-HYD,364,29.0,393.0
6E3653,2024-10-28,DEL-HYD,991,67.0,1058.0
6E3654,2024-02-05,DEL-BOM,265,17.0,282.0
6E3655,2024-07-22,BLR-HYD,83,45.0,128.0
6E3656,2024-09-23,BLR-HYD,1235,7.0,1242.0
6E3657,2024-09-24,DEL-BLR,1241,17.0,1258.0
6E3658,2024-06-18,BOM-BLR,852,86.0,938.0
6E3659,2024-02-08,DEL-HYD,748,53.0,801.0
6E3660,2024-05-18,BLR-HYD,150,77.0,227.0
6E3661,2024-10-18,DEL-HYD,685,14.0,699.0
6E3662,2024-02-21,BLR-HYD,139,118.0,257.0
6E3663,2024-10-13,DEL-BLR,54,0.0,54.0
6E3664,2024-10-15,BOM-BLR,1164,11.0,1175.0
6E3665,2024-05-20,DEL-BOM,73,108.0,181.0
6E3666,2024-05-25,DEL-BOM,1158,36.0,1194.0
6E3667,2024-11-09,DEL-BLR,996,69.0,1065.0
6E3668,2024-07-02,BLR-HYD,907,14.0,921.0
6E3669,2024-05-31,DEL-BLR,828,120.0,948.0
6E3670,2024-07-19,BOM-BLR,641,103.0,744.0
6E3671,2024-05-07,DEL-BOM,743,60.0,803.0
6E3672,2024-10-13,DEL-HYD,25,17.0,42.0
6E3673,2024-11-06,DEL-BOM,434,12.0,446.0
6E3674,2024-09-09,BOM-BLR,61,30.0,91.0
6E3675,2024-09-22,BLR-HYD,1223,34.0,1257.0
6E3676,2024-07-06,DEL-BLR,489,111.0,600.0
6E3677,2024-08-17,DEL-BOM,492,68.0,560.0
6E3678,2024-09-27,DEL-BOM,678,50.0,728.0
6E3679,2024-09-15,DEL-HYD,467,0.0,467.0
6E3680,2024-10-25,DEL-BLR,1139,68.0,1207.0
6E3681,2024-07-16,DEL-HYD,1394,110.0,1504.0
6E3682,2024-11-18,DEL-HYD,650,6.0,656.0
6E3683,2024-02-25,BLR-HYD,1255,73.0,1328.0
6E3684,2024-11-14,DEL-BOM,447,105.0,552.0
6E3685,2024-07-21,DEL-BLR,1237,35.0,1272.0
6E3686,2024-09-27,BLR-HYD,207,83.0,290.0
6E3687,2024-04-18,BLR-HYD,1001,79.0,1080.0
6E3688,2024-04-25,BLR-HYD,1125,92.0,1217.0
6E3689,2024-04-01,BOM-BLR,9,0.0,9.0
6E3690,2024-05-17,BOM-BLR,1146,75.0,1221.0
6E3691,2024-10-29,BLR-HYD,786,84.0,870.0
6E3692,2024-02-26,BOM-BLR,3,53.0,56.0
6E3693,2024-02-19,DEL-BLR,466,60.0,526.0
6E3694,2024-03-11,DEL-BOM,258,110.0,368.0
6E3695,2024-03-22,DEL-BLR,720,83.0,803.0
6E3696,2024-04-14,DEL-BOM,286,59.0,345.0
6E3697,2024-03-28,BOM-BLR,30,62.0,92.0
6E3698,2024-01-02,DEL-BLR,520,91.0,611.0
6E3699,2024-12-25,DEL-HYD,715,29.0,744.0
6E3700,2024-03-24,BLR-HYD,123,108.0,231.0
6E3701,2024-02-12,DEL-BOM,921,84.0,1005.0
6E3702,2024-06-02,DEL-BOM,129,102.0,231.0
6E3703,2024-11-22,DEL-HYD,745,53.0,798.0
6E3704,2024-04-03,DEL-HYD,515,62.0,577.0
6E3705,2024-10-24,BLR-HYD,773,2.0,775.0
6E3706,2024-05-12,BOM-BLR,950,101.0,1051.0
6E3707,2024-03-05,DEL-BLR,76,30.0,106.0
6E3708,2024-10-16,DEL-BLR,1206,24.0,1230.0
6E3709,2024-09-13,DEL-BLR,365,99.0,464.0
6E3710,2024-07-31,BOM-BLR,291,20.0,311.0
6E3711,2024-05-27,BLR-HYD,1412,23.0,1435.0
6E3712,2024-03-01,DEL-BLR,156,83.0,239.0
6E3713,2024-05-28,DEL-BOM,1123,64.0,1187.0
6E3714,2024-03-28,DEL-BOM,907,22.0,929.0
6E3715,2024-11-19,DEL-BOM,917,69.0,986.0
6E3716,2024-10-04,DEL-HYD,109,71.0,180.0
6E3717,2024-03-22,DEL-HYD,1293,77.0,1370.0
6E3718,2024-05-08,BOM-BLR,137,97.0,234.0
6E3719,2024-10-12,DEL-BLR,1019,3.0,1022.0
6E3720,2024-12-18,DEL-HYD,63,109.0,172.0
6E3721,2024-10-06,DEL-BOM,506,33.0,539.0
6E3722,2024-09-26,DEL-HYD,839,114.0,953.0
6E3723,2024-10-18,DEL-BOM,1014,89.0,1103.0
6E3724,2024-07-21,DEL-BLR,976,4.0,980.0
6E3725,2024-01-24,BOM-BLR,788,107.0,895.0
6E3726,2024-12-16,BLR-HYD,349,38.0,387.0
6E3727,2024-11-06,BLR-HYD,146,20.0,166.0
6E3728,2024-07-26,DEL-BOM,1358,89.0,1447.0
6E3729,2024-10-06,DEL-HYD,861,61.0,922.0
6E3730,2024-07-23,DEL-HYD,406,12.0,418.0
6E3731,2024-05-31,DEL-BOM,343,104.0,447.0
6E3732,2024-01-26,DEL-BLR,651,2.0,653.0
6E3733,2024-07-12,DEL-BOM,704,17.0,721.0
6E3734,2024-12-01,DEL-BLR,770,5.0,775.0
6E3735,2024-08-25,BOM-BLR,1159,85.0,1244.0
6E3736,2024-11-16,BOM-BLR,38,8.0,46.0
6E3737,2024-03-15,DEL-BOM,1343,37.0,1380.0
6E3738,2024-06-11,BOM-BLR,286,23.0,309.0
6E3739,2024-10-25,DEL-HYD,967,95.0,1062.0
6E3740,2024-01-29,DEL-BLR,890,54.0,944.0
6E3741,2024-06-13,BLR-HYD,661,6.0,667.0
6E3742,2024-12-02,BLR-HYD,1375,4.0,1379.0
6E3743,2024-07-04,BOM-BLR,1028,75.0,1103.0
6E3744,2024-02-23,DEL-BLR,235,76.0,311.0
6E3745,2024-10-21,DEL-HYD,235,50.0,285.0
6E3746,2024-02-11,BLR-HYD,968,0.0,968.0
6E3747,2024-10-11,DEL-HYD,500,64.0,564.0
6E3748,2024-05-17,DEL-HYD,1128,33.0,1161.0
6E3749,2024-07-05,BLR-HYD,1230,90.0,1320.0
6E3750,2024-07-22,BLR-HYD,238,61.0,299.0
6E3751,2024-02-11,BOM-BLR,828,86.0,914.0
6E3752,2024-12-15,DEL-BLR,51,105.0,156.0
6E3753,2024-10-14,DEL-BOM,107,102.0,209.0
6E3754,2024-01-26,DEL-BLR,1380,78.0,1458.0
6E3755,2024-02-25,DEL-BOM,1056,59.0,1115.0
6E3756,2024-09-09,BLR-HYD,21,102.0,123.0
6E3757,2024-05-01,DEL-HYD,306,20.0,326.0
6E3758,2024-04-15,DEL-BLR,10,47.0,57.0
6E3759,2024-05-09,DEL-HYD,561,33.0,594.0
6E3760,2024-12-02,DEL-BLR,197,72.0,269.0
6E3761,2024-06-06,DEL-BLR,1067,88.0,1155.0
6E3762,2024-08-18,DEL-HYD,1208,14.0,1222.0
6E3763,2024-11-03,BOM-BLR,388,94.0,482.0
6E3764,2024-03-31,BLR-HYD,550,20.0,570.0
6E3765,2024-01-22,BOM-BLR,495,43.0,538.0
6E3766,2024-10-16,BOM-BLR,504,68.0,572.0
6E3767,2024-04-19,DEL-BLR,136,56.0,192.0
6E3768,2024-02-18,BLR-HYD,988,30.0,1018.0
6E3769,2024-05-08,DEL-BLR,1302,46.0,1348.0
6E3770,2024-03-13,DEL-BOM,163,10.0,173.0
6E3771,2024-12-05,DEL-BLR,851,81.0,932.0
6E3772,2024-02-22,DEL-HYD,1046,72.0,1118.0
6E3773,2024-12-21,DEL-BLR,710,44.0,754.0
6E3774,2024-06-16,DEL-BOM,506,25.0,531.0
6E3775,2024-02-14,DEL-BLR,685,16.0,701.0
6E3776,2024-04-14,DEL-BOM,707,84.0,791.0
6E3777,2024-05-29,BLR-HYD,141,84.0,225.0
6E3778,2024-05-25,DEL-BLR,280,99.0,379.0
6E3779,2024-07-22,DEL-BOM,966,81.0,1047.0
6E3780,2024-12-27,BLR-HYD,1230,105.0,1335.0
6E3781,2024-10-25,DEL-HYD,301,36.0,337.0
6E3782,2024-06-15,BOM-BLR,396,0.0,396.0
6E3783,2024-07-19,DEL-BOM,317,120.0,437.0
6E3784,2024-05-13,DEL-HYD,907,68.0,975.0
6E3785,2024-07-29,BLR-HYD,879,19.0,898.0
6E3786,2024-02-17,DEL-HYD,857,103.0,960.0
6E3787,2024-05-05,DEL-BLR,1071,106.0,1177.0
6E3788,2024-08-26,BOM-BLR,672,91.0,763.0
6E3789,2024-01-07,DEL-BOM,974,12.0,986.0
6E3790,2024-09-28,BLR-HYD,676,100.0,776.0
6E3791,2024-02-06,BOM-BLR,1413,83.0,1496.0
6E3792,2024-07-29,BLR-HYD,378,3.0,381.0
6E3793,2024-06-13,DEL-HYD,216,1.0,217.0
6E3794,2024-05-04,BLR-HYD,848,4.0,852.0
6E3795,2024-12-02,BLR-HYD,1274,10.0,1284.0
6E3796,2024-07-10,DEL-HYD,867,59.0,926.0
6E3797,2024-08-05,DEL-HYD,433,83.0,516.0
6E3798,2024-08-01,BOM-BLR,755,45.0,800.0
6E3799,2024-03-02,DEL-BOM,941,113.0,1054.0
6E3800,2024-11-23,DEL-HYD,1307,119.0,1426.0
6E3801,2024-06-09,BOM-BLR,706,6.0,712.0
6E3802,2024-03-06,BLR-HYD,1290,90.0,1380.0
6E3803,2024-10-12,BLR-HYD,598,115.0,713.0
6E3804,2024-08-26,DEL-BLR,1269,41.0,1310.0
6E3805,2024-01-20,DEL-HYD,1181,40.0,1221.0
6E3806,2024-07-06,BOM-BLR,1380,104.0,1484.0
6E3807,2024-03-22,BOM-BLR,235,113.0,348.0
6E3808,2024-12-28,DEL-BOM,99,72.0,171.0
6E3809,2024-07-20,BOM-BLR,738,89.0,827.0
6E3810,2024-05-11,DEL-HYD,118,54.0,172.0
6E3811,2024-02-06,BOM-BLR,1377,20.0,1397.0
6E3812,2024-05-11,DEL-BLR,707,107.0,814.0
6E3813,2024-03-17,BLR-HYD,87,7.0,94.0
6E3814,2024-03-29,BLR-HYD,35,80.0,115.0
6E3815,2024-09-09,BOM-BLR,313,83.0,396.0
6E3816,2024-12-09,BOM-BLR,550,21.0,571.0
6E3817,2024-07-12,BOM-BLR,1345,109.0,1454.0
6E3818,2024-06-24,BOM-BLR,426,71.0,497.0
6E3819,2024-02-02,DEL-BLR,516,32.0,548.0
6E3820,2024-02-27,DEL-HYD,652,108.0,760.0
6E3821,2024-07-19,DEL-BLR,8,80.0,88.0
6E3822,2024-01-28,DEL-BLR,1382,18.0,1400.0
6E3823,2024-02-04,DEL-BLR,56,60.0,116.0
6E3824,2024-05-04,BLR-HYD,282,40.0,322.0
6E3825,2024-11-16,DEL-BLR,460,69.0,529.0
6E3826,2024-02-11,BOM-BLR,1382,30.0,1412.0
6E3827,2024-03-25,DEL-BLR,593,97.0,690.0
6E3828,2024-07-06,BOM-BLR,929,43.0,972.0
6E3829,2024-04-20,DEL-HYD,64,23.0,87.0
6E3830,2024-09-27,BLR-HYD,854,0.0,854.0
6E3831,2024-11-20,DEL-HYD,801,110.0,911.0
6E3832,2024-04-14,DEL-HYD,135,67.0,202.0
6E3833,2024-11-15,BLR-HYD,761,36.0,797.0
6E3834,2024-02-10,BOM-BLR,1009,18.0,1027.0
6E3835,2024-08-02,BOM-BLR,1071,79.0,1150.0
6E3836,2024-03-11,BOM-BLR,611,27.0,638.0
6E3837,2024-02-25,BLR-HYD,849,82.0,931.0
6E3838,2024-08-23,DEL-BLR,1217,2.0,1219.0
6E3839,2024-10-07,DEL-BOM,116,70.0,186.0
6E3840,2024-04-14,DEL-BLR,778,50.0,828.0
6E3841,2024-06-10,DEL-BLR,819,67.0,886.0
6E3842,2024-07-09,DEL-HYD,1022,38.0,1060.0
6E3843,2024-01-09,DEL-BOM,1187,9.0,1196.0
6E3844,2024-02-29,BOM-BLR,478,9.0,487.0
6E3845,2024-10-31,DEL-BLR,1310,95.0,1405.0
6E3846,2024-08-12,BLR-HYD,535,111.0,646.0
6E3847,2024-11-02,DEL-BLR,493,36.0,529.0
6E3848,2024-07-06,BOM-BLR,404,99.0,503.0
6E3849,2024-03-10,DEL-BLR,95,106.0,201.0
6E3850,2024-10-19,DEL-HYD,253,86.0,339.0
6E3851,2024-10-13,DEL-HYD,413,79.0,492.0
6E3852,2024-06-17,DEL-BLR,583,97.0,680.0
6E3853,2024-03-02,DEL-HYD,1394,84.0,1478.0
6E3854,2024-12-14,BLR-HYD,575,107.0,682.0
6E3855,2024-01-14,DEL-BOM,242,107.0,349.0
6E3856,2024-06-12,DEL-BLR,638,88.0,726.0
6E3857,2024-09-01,BLR-HYD,1396,9.0,1405.0
6E3858,2024-11-30,BLR-HYD,38,23.0,61.0
6E3859,2024-01-08,BLR-HYD,352,25.0,377.0
6E3860,2024-06-02,BOM-BLR,425,74.0,499.0
6E3861,2024-02-05,DEL-BLR,1100,49.0,1149.0
6E3862,2024-02-17,DEL-BLR,981,54.0,1035.0
6E3863,2024-03-25,DEL-BLR,509,80.0,589.0
6E3864,2024-01-28,DEL-BOM,139,7.0,146.0
6E3865,2024-07-14,BLR-HYD,251,114.0,365.0
6E3866,2024-07-26,DEL-BLR,668,109.0,777.0
6E3867,2024-07-22,DEL-HYD,316,115.0,431.0
6E3868,2024-11-02,BOM-BLR,419,70.0,489.0
6E3869,2024-04-13,DEL-BOM,878,34.0,912.0
6E3870,2024-08-17,BOM-BLR,748,65.0,813.0
6E3871,2024-04-10,BLR-HYD,1098,62.0,1160.0
6E3872,2024-01-29,DEL-HYD,897,100.0,997.0
6E3873,2024-05-06,BLR-HYD,1052,10.0,1062.0
6E3874,2024-12-03,DEL-BLR,1064,93.0,1157.0
6E3875,2024-01-10,BOM-BLR,540,0.0,540.0
6E3876,2024-04-15,DEL-HYD,1123,93.0,1216.0
6E3877,2024-06-15,BOM-BLR,1343,97.0,1440.0
6E3878,2024-09-13,DEL-BOM,569,39.0,608.0
6E3879,2024-10-21,DEL-HYD,722,34.0,756.0
6E3880,2024-10-03,DEL-BOM,1000,100.0,1100.0
6E3881,2024-03-05,DEL-HYD,875,65.0,940.0
6E3882,2024-09-27,DEL-BLR,188,81.0,269.0
6E3883,2024-07-06,BOM-BLR,449,32.0,481.0
6E3884,2024-11-12,BOM-BLR,93,53.0,146.0
6E3885,2024-05-17,BLR-HYD,1204,27.0,1231.0
6E3886,2024-12-08,DEL-HYD,1344,118.0,1462.0
6E3887,2024-04-14,DEL-HYD,282,23.0,305.0
6E3888,2024-02-03,DEL-BOM,1414,85.0,1499.0
6E3889,2024-04-19,DEL-HYD,1344,0.0,1344.0
6E3890,2024-02-02,BOM-BLR,569,5.0,574.0
6E3891,2024-12-19,DEL-HYD,24,22.0,46.0
6E3892,2024-08-18,BLR-HYD,259,79.0,338.0
6E3893,2024-11-12,BLR-HYD,496,31.0,527.0
6E3894,2024-09-22,BOM-BLR,1236,0.0,1236.0
6E3895,2024-06-30,BOM-BLR,114,76.0,190.0
6E3896,2024-12-05,BOM-BLR,451,45.0,496.0
6E3897,2024-03-05,DEL-HYD,699,27.0,726.0
6E3898,2024-11-28,DEL-HYD,771,94.0,865.0
6E3899,2024-01-01,DEL-BLR,384,18.0,402.0
6E3900,2024-05-12,DEL-BOM,612,72.0,684.0
6E3901,2024-03-20,DEL-HYD,988,56.0,1044.0
6E3902,2024-09-27,DEL-BLR,218,0.0,218.0
6E3903,2024-08-28,DEL-BLR,879,26.0,905.0
6E3904,2024-01-28,BLR-HYD,556,14.0,570.0
6E3905,2024-08-10,DEL-HYD,1086,82.0,1168.0
6E3906,2024-01-23,DEL-BLR,349,49.0,398.0
6E3907,2024-04-18,BLR-HYD,389,29.0,418.0
6E3908,2024-04-16,DEL-BOM,803,0.0,803.0
6E3909,2024-05-24,BLR-HYD,376,43.0,419.0
6E3910,2024-12-19,DEL-BOM,870,43.0,913.0
6E3911,2024-05-18,BOM-BLR,65,44.0,109.0
6E3912,2024-10-10,BOM-BLR,1142,55.0,1197.0
6E3913,2024-10-24,BLR-HYD,745,112.0,857.0
6E3914,2024-04-08,BOM-BLR,7,39.0,46.0
6E3915,2024-11-12,DEL-HYD,26,29.0,55.0
6E3916,2024-05-02,BLR-HYD,289,89.0,378.0
6E3917,2024-11-15,DEL-BLR,27,51.0,78.0
6E3918,2024-10-13,DEL-HYD,1182,69.0,1251.0
6E3919,2024-03-21,BLR-HYD,1168,1.0,1169.0
6E3920,2024-01-10,DEL-BOM,466,71.0,537.0
6E3921,2024-01-08,BOM-BLR,107,71.0,178.0
6E3922,2024-07-23,BOM-BLR,890,108.0,998.0
6E3923,2024-11-10,BOM-BLR,438,77.0,515.0
6E3924,2024-07-15,BLR-HYD,202,31.0,233.0
6E3925,2024-07-16,DEL-HYD,776,30.0,806.0
6E3926,2024-01-30,DEL-BOM,989,20.0,1009.0
6E3927,2024-01-20,BOM-BLR,300,44.0,344.0
6E3928,2024-02-17,DEL-HYD,437,50.0,487.0
6E3929,2024-05-09,DEL-BLR,1034,36.0,1070.0
6E3930,2024-10-19,DEL-BLR,836,52.0,888.0
6E3931,2024-05-11,DEL-BOM,606,17.0,623.0
6E3932,2024-12-21,BOM-BLR,641,89.0,730.0
6E3933,2024-02-23,DEL-BLR,1126,39.0,1165.0
6E3934,2024-10-07,DEL-HYD,109,24.0,133.0
6E3935,2024-09-21,DEL-HYD,642,66.0,708.0
6E3936,2024-08-02,DEL-BLR,702,43.0,745.0
6E3937,2024-10-16,BOM-BLR,1116,99.0,1215.0
6E3938,2024-02-12,DEL-BOM,800,0.0,800.0
6E3939,2024-03-14,BOM-BLR,869,80.0,949.0
6E3940,2024-12-15,BLR-HYD,918,40.0,958.0
6E3941,2024-10-04,DEL-BLR,848,15.0,863.0
6E3942,2024-11-21,BLR-HYD,506,68.0,574.0
6E3943,2024-08-29,DEL-BLR,176,100.0,276.0
6E3944,2024-05-09,DEL-BOM,667,31.0,698.0
6E3945,2024-12-15,BOM-BLR,510,55.0,565.0
6E3946,2024-07-12,BOM-BLR,108,73.0,181.0
6E3947,2024-02-01,DEL-BLR,871,13.0,884.0
6E3948,2024-04-15,DEL-HYD,1095,92.0,1187.0
6E3949,2024-07-22,BLR-HYD,488,110.0,598.0
6E3950,2024-01-01,BOM-BLR,732,61.0,793.0
6E3951,2024-09-01,BOM-BLR,280,96.0,376.0
6E3952,2024-03-12,DEL-BLR,902,26.0,928.0
6E3953,2024-11-01,DEL-HYD,1237,81.0,1318.0
6E3954,2024-01-15,BLR-HYD,417,105.0,522.0
6E3955,2024-02-22,DEL-HYD,753,4.0,757.0
6E3956,2024-01-08,DEL-HYD,661,15.0,676.0
6E3957,2024-11-25,DEL-BLR,1346,15.0,1361.0
6E3958,2024-02-15,DEL-HYD,1201,42.0,1243.0
6E3959,2024-11-20,BLR-HYD,687,111.0,798.0
6E3960,2024-04-23,DEL-BOM,103,0.0,103.0
6E3961,2024-05-26,DEL-BOM,1142,89.0,1231.0
6E3962,2024-06-14,BLR-HYD,711,78.0,789.0
6E3963,2024-05-18,DEL-BLR,581,95.0,676.0
6E3964,2024-04-26,BOM-BLR,56,9.0,65.0
6E3965,2024-10-25,DEL-BLR,1432,0.0,1432.0
6E3966,2024-10-02,BLR-HYD,577,64.0,641.0
6E3967,2024-10-03,DEL-HYD,1081,5.0,1086.0
6E3968,2024-12-03,DEL-BOM,116,68.0,184.0
6E3969,2024-11-08,DEL-HYD,818,44.0,862.0
6E3970,2024-06-26,DEL-BLR,1044,9.0,1053.0
6E3971,2024-11-25,BLR-HYD,78,55.0,133.0
6E3972,2024-12-19,DEL-BOM,558,98.0,656.0
6E3973,2024-06-02,BLR-HYD,885,77.0,962.0
6E3974,2024-07-19,DEL-BOM,107,37.0,144.0
6E3975,2024-04-24,DEL-BOM,798,119.0,917.0
6E3976,2024-06-07,DEL-BOM,1294,54.0,1348.0
6E3977,2024-02-11,DEL-BLR,687,20.0,707.0
6E3978,2024-09-03,BLR-HYD,69,31.0,100.0
6E3979,2024-03-08,BOM-BLR,386,90.0,476.0
6E3980,2024-11-21,BOM-BLR,1189,105.0,1294.0
6E3981,2024-11-29,BOM-BLR,854,30.0,884.0
6E3982,2024-07-14,BLR-HYD,1081,119.0,1200.0
6E3983,2024-03-30,DEL-HYD,244,120.0,364.0
6E3984,2024-04-20,BLR-HYD,1068,86.0,1154.0
6E3985,2024-12-24,DEL-BOM,683,114.0,797.0
6E3986,2024-05-24,DEL-HYD,1406,81.0,1487.0
6E3987,2024-10-01,DEL-BOM,784,6.0,790.0
6E3988,2024-06-27,DEL-BOM,70,5.0,75.0
6E3989,2024-08-28,BLR-HYD,1262,3.0,1265.0
6E3990,2024-11-21,BOM-BLR,107,100.0,207.0
6E3991,2024-11-14,DEL-HYD,1231,87.0,1318.0
6E3992,2024-11-26,DEL-BLR,721,18.0,739.0
6E3993,2024-06-01,BOM-BLR,301,1.0,302.0
6E3994,2024-04-13,DEL-BLR,1371,73.0,1444.0
6E3995,2024-03-15,BLR-HYD,1130,119.0,1249.0
6E3996,2024-05-07,DEL-HYD,527,83.0,610.0
6E3997,2024-07-17,BLR-HYD,1429,59.0,1488.0
6E3998,2024-06-02,DEL-BLR,951,68.0,1019.0
6E3999,2024-02-25,DEL-BOM,255,41.0,296.0
6E4000,2024-10-04,BLR-HYD,1324,99.0,1423.0
6E4001,2024-12-10,DEL-HYD,953,33.0,986.0
6E4002,2024-01-19,BLR-HYD,923,115.0,1038.0
6E4003,2024-06-07,BOM-BLR,1168,20.0,1188.0
6E4004,2024-01-26,BLR-HYD,561,97.0,658.0
6E4005,2024-06-17,DEL-BLR,359,89.0,448.0
6E4006,2024-01-23,BLR-HYD,1213,81.0,1294.0
6E4007,2024-02-16,DEL-HYD,295,0.0,295.0
6E4008,2024-01-13,BLR-HYD,92,84.0,176.0
6E4009,2024-08-04,BLR-HYD,1153,19.0,1172.0
6E4010,2024-11-17,DEL-HYD,860,96.0,956.0
6E4011,2024-07-12,BLR-HYD,989,117.0,1106.0
6E4012,2024-05-23,DEL-HYD,483,62.0,545.0
6E4013,2024-03-13,DEL-BLR,875,116.0,991.0
6E4014,2024-06-04,DEL-HYD,1432,102.0,1534.0
6E4015,2024-03-17,DEL-BLR,340,85.0,425.0
6E4016,2024-06-17,DEL-BLR,1237,89.0,1326.0
6E4017,2024-10-13,DEL-HYD,329,88.0,417.0
6E4018,2024-03-25,BLR-HYD,798,66.0,864.0
6E4019,2024-06-30,BOM-BLR,1198,56.0,1254.0
6E4020,2024-11-10,DEL-HYD,200,4.0,204.0
6E4021,2024-10-23,BLR-HYD,742,40.0,782.0
6E4022,2024-04-21,DEL-BLR,97,89.0,186.0
6E4023,2024-08-17,DEL-BOM,1126,11.0,1137.0
6E4024,2024-04-05,BOM-BLR,1174,114.0,1288.0
6E4025,2024-06-16,BLR-HYD,1291,103.0,1394.0
6E4026,2024-06-04,BOM-BLR,838,99.0,937.0
6E4027,2024-04-14,DEL-BOM,351,9.0,360.0
6E4028,2024-07-11,DEL-BOM,466,21.0,487.0
6E4029,2024-11-25,DEL-BOM,1301,41.0,1342.0
6E4030,2024-05-11,DEL-HYD,1039,96.0,1135.0
6E4031,2024-12-20,BOM-BLR,455,53.0,508.0
6E4032,2024-05-17,DEL-HYD,1202,69.0,1271.0
6E4033,2024-11-26,DEL-BOM,1157,25.0,1182.0
6E4034,2024-09-26,BLR-HYD,257,81.0,338.0
6E4035,2024-02-07,DEL-BOM,61,119.0,180.0
6E4036,2024-02-14,DEL-HYD,481,51.0,532.0
6E4037,2024-06-11,DEL-BOM,999,89.0,1088.0
6E4038,2024-11-26,DEL-BOM,634,27.0,661.0
6E4039,2024-09-09,DEL-HYD,1065,73.0,1138.0
6E4040,2024-06-17,DEL-HYD,1396,18.0,1414.0
6E4041,2024-10-11,BLR-HYD,1396,12.0,1408.0
6E4042,2024-09-30,DEL-HYD,1322,117.0,1439.0
6E4043,2024-01-20,BLR-HYD,1075,95.0,1170.0
6E4044,2024-08-26,DEL-BLR,1402,88.0,1490.0
6E4045,2024-09-26,DEL-BLR,915,19.0,934.0
6E4046,2024-11-05,DEL-HYD,311,42.0,353.0
6E4047,2024-01-31,DEL-BOM,578,6.0,584.0
6E4048,2024-11-09,BOM-BLR,58,36.0,94.0
6E4049,2024-04-13,DEL-BOM,303,10.0,313.0
6E4050,2024-06-18,DEL-HYD,34,81.0,115.0
6E4051,2024-07-04,BLR-HYD,647,86.0,733.0
6E4052,2024-05-07,DEL-BOM,1010,47.0,1057.0
6E4053,2024-07-28,DEL-BLR,492,29.0,521.0
6E4054,2024-10-07,DEL-HYD,490,55.0,545.0
6E4055,2024-09-09,DEL-BOM,220,52.0,272.0
6E4056,2024-01-19,DEL-BOM,122,28.0,150.0
6E4057,2024-07-18,BLR-HYD,706,16.0,722.0
6E4058,2024-08-07,BLR-HYD,1125,19.0,1144.0
6E4059,2024-05-15,BLR-HYD,886,15.0,901.0
6E4060,2024-08-10,BOM-BLR,1336,108.0,1444.0
6E4061,2024-01-03,DEL-HYD,493,63.0,556.0
6E4062,2024-08-23,DEL-HYD,758,96.0,854.0
6E4063,2024-12-07,DEL-BLR,1222,96.0,1318.0
6E4064,2024-08-15,DEL-BLR,632,55.0,687.0
6E4065,2024-05-21,DEL-HYD,329,41.0,370.0
6E4066,2024-01-09,DEL-BOM,971,28.0,999.0
6E4067,2024-07-08,DEL-HYD,1350,26.0,1376.0
6E4068,2024-12-15,BOM-BLR,9,29.0,38.0
6E4069,2024-06-13,DEL-BLR,126,17.0,143.0
6E4070,2024-05-18,DEL-BLR,984,101.0,1085.0
6E4071,2024-10-02,DEL-BLR,668,25.0,693.0
6E4072,2024-10-17,DEL-HYD,230,0.0,230.0
6E4073,2024-02-22,DEL-BLR,1038,36.0,1074.0
6E4074,2024-06-23,DEL-BLR,486,40.0,526.0
6E4075,2024-04-19,DEL-HYD,441,82.0,523.0
6E4076,2024-07-21,DEL-BOM,877,56.0,933.0
6E4077,2024-05-15,DEL-BLR,273,112.0,385.0
6E4078,2024-01-04,DEL-BLR,617,8.0,625.0
6E4079,2024-06-03,DEL-BLR,1026,119.0,1145.0
6E4080,2024-06-20,BOM-BLR,325,119.0,444.0
6E4081,2024-12-23,DEL-HYD,252,4.0,256.0
6E4082,2024-02-16,DEL-BLR,1078,73.0,1151.0
6E4083,2024-04-03,BOM-BLR,885,76.0,961.0
6E4084,2024-02-17,DEL-BOM,447,30.0,477.0
6E4085,2024-08-27,DEL-BOM,1320,13.0,1333.0
6E4086,2024-12-12,BOM-BLR,372,7.0,379.0
6E4087,2024-07-31,DEL-BOM,468,114.0,582.0
6E4088,2024-12-05,BLR-HYD,759,36.0,795.0
6E4089,2024-11-19,DEL-BOM,1159,11.0,1170.0
6E4090,2024-05-18,BLR-HYD,832,89.0,921.0
6E4091,2024-07-23,BOM-BLR,1269,8.0,1277.0
6E4092,2024-03-13,BLR-HYD,69,119.0,188.0
6E4093,2024-01-04,DEL-BOM,480,13.0,493.0
6E4094,2024-03-16,DEL-BLR,529,71.0,600.0
6E4095,2024-11-24,BLR-HYD,489,113.0,602.0
6E4096,2024-03-17,DEL-BOM,502,93.0,595.0
6E4097,2024-10-30,DEL-BLR,1008,46.0,1054.0
6E4098,2024-09-12,BOM-BLR,116,28.0,144.0
6E4099,2024-04-11,BOM-BLR,1280,65.0,1345.0
