Crew_ID,Date,Assigned_Flight,Duty_Type
C0341,2024-03-13,6E13377,Flying
C0970,2024-06-18,6E9772,Flying
C0095,2024-08-19,6E9728,Flying
C0016,2024-07-17,6E14589,Standby
C1135,2024-07-17,6E16775,Flying
C0326,2024-01-21,6E15136,Flying
C0875,2024-09-21,6E7835,Flying
C0671,2024-06-21,6E17575,Standby
C0094,2024-10-30,6E11841,Flying
C0997,2024-12-06,6E2666,Flying
C0336,2024-07-15,6E9311,Flying
C0812,2024-05-12,6E11720,Flying
C0164,2024-11-23,6E14726,Flying
C0894,2024-09-27,6E13882,Flying
C0412,2024-03-17,6E15636,Flying
C0368,2024-04-06,6E8029,Flying
C0319,2024-06-20,6E18183,Flying
C0489,2024-02-01,6E11669,Flying
C0550,2024-02-05,6E9188,Flying
C0896,2024-06-25,6E12760,Flying
C0187,2024-05-25,6E13483,Flying
C0025,2024-12-08,6E12041,Standby
C0142,2024-05-09,6E3162,Flying
C0428,2024-08-23,6E5314,Flying
C1148,2024-06-03,6E13500,Flying
C0025,2024-06-26,6E5312,Flying
C0477,2024-12-07,6E17599,Off
C0847,2024-03-09,6E8873,Off
C1047,2024-05-24,6E9518,Standby
C0122,2024-02-12,6E8498,Flying
C0983,2024-05-25,6E13907,Standby
C0017,2024-09-11,6E8890,Off
C0002,2024-07-12,6E16109,Off
C0267,2024-10-13,6E12451,Off
C0251,2024-03-03,6E10896,Flying
C0277,2024-10-10,6E5175,Flying
C1030,2024-07-13,6E14906,Flying
C0224,2024-04-06,6E5089,Flying
C0941,2024-01-28,6E4105,Standby
C1055,2024-09-04,6E3801,Flying
C0473,2024-05-22,6E18860,Flying
C0514,2024-09-17,6E7259,Flying
C0165,2024-10-23,6E16115,Flying
C0300,2024-04-19,6E2060,Flying
C0975,2024-08-06,6E7086,Flying
C0454,2024-03-16,6E16073,Flying
C0639,2024-07-20,6E18288,Flying
C0481,2024-07-19,6E14812,Off
C0075,2024-09-12,6E5043,Off
C0309,2024-11-17,6E4688,Flying
C0076,2024-11-24,6E11626,Flying
C0387,2024-04-29,6E3695,Off
C0957,2024-06-27,6E15730,Flying
C0747,2024-05-06,6E17465,Standby
C1079,2024-05-23,6E5681,Flying
C0460,2024-07-11,6E16246,Off
C0661,2024-08-29,6E16371,Flying
C0313,2024-02-26,6E15836,Flying
C0269,2024-06-15,6E18627,Flying
C0155,2024-03-05,6E14954,Flying
C0480,2024-02-16,6E7690,Flying
C1129,2024-10-22,6E9035,Flying
C1098,2024-10-30,6E13665,Flying
C1099,2024-08-23,6E14513,Flying
C1121,2024-10-21,6E9424,Flying
C1133,2024-04-10,6E4411,Flying
C0028,2024-06-09,6E7739,Flying
C1126,2024-04-29,6E12040,Flying
C0862,2024-06-02,6E11699,Standby
C0119,2024-02-12,6E4599,Flying
C1051,2024-02-13,6E6960,Flying
C0150,2024-03-18,6E13301,Flying
C0682,2024-11-27,6E17412,Off
C1166,2024-04-17,6E7797,Flying
C1178,2024-01-07,6E17360,Flying
C0762,2024-12-06,6E17316,Flying
C0183,2024-02-27,6E8611,Flying
C1095,2024-12-12,6E6970,Standby
C0183,2024-01-10,6E3612,Off
C0173,2024-08-15,6E11721,Standby
C0542,2024-06-18,6E11569,Flying
C0355,2024-02-03,6E9612,Flying
C0154,2024-07-28,6E13799,Flying
C0601,2024-06-02,6E11174,Flying
C0385,2024-11-11,6E12137,Flying
C0733,2024-05-09,6E3025,Flying
C0920,2024-07-19,6E6500,Standby
C1049,2024-02-14,6E18155,Flying
C1122,2024-01-05,6E1696,Flying
C0554,2024-01-26,6E7174,Flying
C1093,2024-08-20,6E16968,Flying
C0361,2024-11-30,6E7965,Flying
C0776,2024-10-08,6E8176,Flying
C0874,2024-04-01,6E15511,Standby
C1087,2024-08-02,6E4862,Flying
C0718,2024-03-25,6E18874,Flying
C0660,2024-01-22,6E3500,Flying
C0495,2024-09-22,6E2332,Flying
C0424,2024-02-11,6E13658,Flying
C0841,2024-06-07,6E1831,Flying
C0255,2024-06-07,6E13754,Flying
C0261,2024-12-20,6E8213,Flying
C1153,2024-09-06,6E17145,Flying
C0523,2024-11-26,6E2123,Flying
C0422,2024-12-02,6E17246,Standby
C0580,2024-08-12,6E4224,Flying
C0416,2024-08-01,6E12747,Standby
C1029,2024-12-28,6E9025,Flying
C0918,2024-08-27,6E11316,Flying
C0206,2024-10-14,6E16478,Standby
C0469,2024-03-07,6E12282,Off
C0082,2024-12-23,6E15413,Standby
C1091,2024-07-09,6E15356,Flying
C0757,2024-10-05,6E2359,Off
C0267,2024-02-19,6E9548,Off
C0751,2024-11-16,6E1071,Standby
C0475,2024-07-15,6E7492,Flying
C0153,2024-06-20,6E18842,Flying
C0554,2024-07-04,6E2457,Flying
C0487,2024-07-03,6E7679,Flying
C0571,2024-06-13,6E3302,Standby
C0629,2024-01-18,6E14065,Flying
C0761,2024-04-08,6E18092,Flying
C1072,2024-04-27,6E11796,Flying
C1048,2024-09-02,6E13469,Standby
C0709,2024-04-05,6E15059,Flying
C1057,2024-10-15,6E11865,Standby
C0838,2024-10-24,6E2290,Standby
C0175,2024-08-03,6E18500,Standby
C0565,2024-06-03,6E7241,Flying
C0685,2024-07-29,6E4905,Flying
C0967,2024-03-22,6E5844,Flying
C0723,2024-03-19,6E1936,Flying
C1022,2024-03-31,6E6935,Flying
C1027,2024-04-30,6E4240,Flying
C1073,2024-10-06,6E11452,Flying
C1038,2024-09-15,6E15729,Standby
C0793,2024-06-15,6E5404,Flying
C0247,2024-11-22,6E4180,Flying
C0432,2024-02-02,6E17970,Flying
C0567,2024-10-04,6E16163,Flying
C0481,2024-09-26,6E1077,Flying
C0258,2024-11-05,6E14892,Flying
C0535,2024-01-31,6E17895,Flying
C0108,2024-03-09,6E15385,Flying
C0176,2024-04-08,6E4183,Flying
C0469,2024-04-05,6E18945,Flying
C0527,2024-05-11,6E11789,Off
C0819,2024-09-22,6E18963,Off
C0152,2024-08-09,6E5961,Standby
C0824,2024-04-28,6E15864,Standby
C1062,2024-12-22,6E2395,Flying
C0281,2024-05-16,6E10715,Flying
C0948,2024-07-07,6E8843,Flying
C0431,2024-08-05,6E1736,Flying
C0320,2024-05-28,6E2630,Flying
C1195,2024-05-06,6E14329,Flying
C0071,2024-08-27,6E17651,Off
C1112,2024-10-05,6E5350,Off
C0057,2024-03-01,6E11009,Standby
C0167,2024-04-04,6E9360,Flying
C0631,2024-12-25,6E14151,Flying
C0797,2024-12-30,6E6590,Flying
C0922,2024-10-03,6E1368,Off
C0320,2024-02-16,6E11372,Standby
C0532,2024-06-17,6E11205,Flying
C0007,2024-04-06,6E15531,Standby
C0458,2024-05-22,6E2413,Standby
C0238,2024-08-11,6E12285,Flying
C0451,2024-11-10,6E14913,Flying
C0896,2024-01-29,6E7684,Flying
C1138,2024-01-11,6E6060,Flying
C0492,2024-01-29,6E4277,Flying
C0449,2024-08-20,6E4118,Flying
C1182,2024-03-26,6E4967,Standby
C1005,2024-07-28,6E6819,Flying
C0639,2024-12-10,6E4482,Flying
C0203,2024-12-06,6E18892,Flying
C0582,2024-04-23,6E6823,Flying
C0860,2024-09-07,6E16884,Flying
C0120,2024-02-25,6E10813,Flying
C0665,2024-08-07,6E1334,Flying
C0944,2024-06-29,6E6204,Flying
C0624,2024-01-03,6E9776,Flying
C0913,2024-01-13,6E10688,Flying
C0180,2024-11-21,6E18648,Flying
C0631,2024-09-23,6E14142,Flying
C0642,2024-02-25,6E2436,Flying
C0700,2024-09-21,6E6464,Standby
C0953,2024-05-02,6E5514,Flying
C0493,2024-12-04,6E10600,Flying
C0943,2024-08-14,6E10048,Standby
C0397,2024-06-04,6E17786,Standby
C0790,2024-08-25,6E5768,Flying
C1130,2024-03-19,6E5199,Flying
C0334,2024-10-01,6E11934,Flying
C0659,2024-12-18,6E5147,Flying
C0001,2024-08-07,6E13656,Flying
C0452,2024-09-16,6E1623,Flying
C0184,2024-10-29,6E5849,Standby
C1112,2024-12-20,6E16994,Flying
C0704,2024-05-03,6E4322,Flying
C0581,2024-10-15,6E11695,Standby
C0340,2024-10-30,6E14836,Standby
C0918,2024-06-08,6E3827,Flying
C0622,2024-04-21,6E9726,Flying
C0172,2024-11-30,6E6969,Flying
C0378,2024-04-10,6E4819,Standby
C0177,2024-08-13,6E5605,Flying
C0611,2024-02-16,6E1126,Standby
C0036,2024-05-16,6E8227,Flying
C0225,2024-12-26,6E13389,Flying
C0856,2024-06-11,6E18635,Flying
C0930,2024-02-16,6E12119,Flying
C1075,2024-03-28,6E11538,Standby
C0153,2024-12-03,6E15045,Flying
C0749,2024-09-29,6E5660,Flying
C0766,2024-02-24,6E18863,Flying
C0821,2024-09-23,6E9385,Flying
C0105,2024-02-02,6E4581,Flying
C0367,2024-11-15,6E14781,Flying
C0833,2024-02-27,6E2093,Flying
C1108,2024-04-17,6E2247,Flying
C1024,2024-09-30,6E9823,Flying
C1069,2024-11-29,6E4659,Flying
C0490,2024-06-21,6E17033,Flying
C0050,2024-05-02,6E6319,Standby
C0816,2024-02-12,6E15254,Flying
C0201,2024-05-27,6E8354,Flying
C0175,2024-11-08,6E3248,Flying
C0142,2024-07-28,6E12365,Flying
C0190,2024-09-01,6E9023,Flying
C1158,2024-09-30,6E10524,Flying
C0858,2024-05-24,6E3093,Flying
C0781,2024-11-11,6E17566,Flying
C0869,2024-03-29,6E13560,Off
C1121,2024-09-17,6E12175,Flying
C1065,2024-12-21,6E5772,Flying
C0329,2024-08-12,6E11782,Flying
C0965,2024-09-27,6E7920,Flying
C0775,2024-02-08,6E8782,Standby
C0095,2024-06-15,6E14822,Flying
C0694,2024-12-09,6E17607,Flying
C0482,2024-05-28,6E17867,Flying
C0011,2024-08-17,6E4842,Flying
C0773,2024-09-25,6E1345,Flying
C0471,2024-10-11,6E15266,Standby
C0431,2024-12-19,6E12103,Flying
C1067,2024-09-17,6E4108,Flying
C0004,2024-07-13,6E16357,Flying
C0337,2024-10-03,6E5324,Standby
C0375,2024-05-16,6E14386,Flying
C1119,2024-07-13,6E8844,Flying
C0030,2024-06-20,6E6536,Flying
C0898,2024-07-08,6E12693,Flying
C1112,2024-08-09,6E5432,Flying
C0842,2024-11-18,6E2852,Standby
C0220,2024-04-22,6E3997,Flying
C0128,2024-07-08,6E11721,Flying
C1195,2024-07-06,6E2762,Flying
C0225,2024-06-15,6E15757,Standby
C0408,2024-06-17,6E16281,Flying
C0677,2024-11-01,6E8403,Flying
C0158,2024-01-17,6E10695,Off
C0709,2024-02-22,6E9817,Flying
C0407,2024-07-01,6E12286,Standby
C0030,2024-07-24,6E1652,Off
C0196,2024-08-28,6E16102,Flying
C1193,2024-11-26,6E17667,Standby
C0819,2024-09-13,6E18339,Flying
C0344,2024-07-11,6E18219,Flying
C0579,2024-05-22,6E15124,Flying
C0184,2024-09-14,6E10753,Flying
C0512,2024-01-12,6E18834,Flying
C0961,2024-07-03,6E1848,Flying
C0621,2024-10-24,6E10438,Flying
C0218,2024-09-14,6E13132,Flying
C1100,2024-08-02,6E17783,Standby
C0321,2024-07-08,6E4693,Standby
C0002,2024-06-10,6E8875,Flying
C1116,2024-09-29,6E12306,Flying
C1194,2024-10-23,6E16130,Flying
C0771,2024-07-24,6E18058,Flying
C0595,2024-12-05,6E9788,Flying
C0082,2024-12-29,6E5364,Flying
C0223,2024-07-17,6E9902,Flying
C0775,2024-11-16,6E13828,Flying
C0879,2024-04-29,6E12453,Flying
C1062,2024-09-11,6E4972,Flying
C0442,2024-08-27,6E7123,Standby
C1157,2024-01-15,6E8644,Standby
C0573,2024-12-30,6E1777,Off
C0595,2024-06-14,6E14928,Standby
C0935,2024-12-19,6E15462,Flying
C0028,2024-11-16,6E9477,Flying
C0185,2024-09-21,6E16008,Standby
C1154,2024-06-18,6E11931,Standby
C0070,2024-08-01,6E6636,Flying
C0719,2024-12-10,6E16423,Off
C0668,2024-06-27,6E10861,Flying
C0549,2024-03-18,6E11404,Flying
C0217,2024-08-14,6E10547,Flying
C0608,2024-07-26,6E14241,Flying
C0695,2024-12-26,6E15092,Flying
C0613,2024-01-31,6E12012,Flying
C0740,2024-07-12,6E6587,Standby
C0472,2024-06-08,6E15224,Flying
C0385,2024-04-09,6E14268,Standby
C0003,2024-07-21,6E16189,Standby
C0583,2024-01-08,6E7534,Flying
C0097,2024-07-15,6E2699,Flying
C0597,2024-02-01,6E11061,Standby
C0751,2024-10-29,6E17334,Standby
C0688,2024-01-08,6E2149,Flying
C0643,2024-06-10,6E1112,Flying
C0689,2024-09-16,6E14713,Flying
C0613,2024-10-18,6E5832,Off
C0700,2024-06-20,6E9392,Flying
C0353,2024-06-01,6E2615,Flying
C1022,2024-10-08,6E4644,Standby
C0181,2024-10-15,6E18238,Flying
C0477,2024-10-29,6E17933,Flying
C0666,2024-07-18,6E5848,Standby
C1081,2024-05-24,6E4135,Flying
C0422,2024-01-15,6E3669,Standby
C0905,2024-06-18,6E9241,Flying
C1070,2024-11-05,6E12525,Flying
C0862,2024-08-27,6E18588,Standby
C0086,2024-06-26,6E18906,Standby
C0747,2024-02-13,6E16864,Flying
C0893,2024-09-15,6E15717,Flying
C0594,2024-06-29,6E8534,Off
C0178,2024-11-07,6E13602,Flying
C1117,2024-02-23,6E10014,Off
C1186,2024-07-03,6E12855,Flying
C0193,2024-05-19,6E7807,Flying
C1170,2024-12-14,6E16948,Flying
C0795,2024-07-05,6E5745,Flying
C0487,2024-11-16,6E3521,Flying
C0642,2024-12-17,6E6380,Flying
C0467,2024-10-19,6E2616,Flying
C0445,2024-05-27,6E5703,Flying
C0886,2024-10-19,6E8290,Off
C0889,2024-06-07,6E14157,Flying
C0091,2024-01-25,6E15672,Off
C0063,2024-11-01,6E4021,Flying
C0015,2024-08-19,6E5203,Flying
C1015,2024-04-18,6E13054,Flying
C0733,2024-02-18,6E16057,Flying
C1158,2024-01-08,6E12408,Flying
C0294,2024-04-03,6E4929,Flying
C0816,2024-04-30,6E10885,Flying
C0258,2024-12-12,6E10185,Flying
C0713,2024-01-13,6E13825,Flying
C0162,2024-10-03,6E11182,Flying
C1022,2024-03-13,6E5548,Standby
C0427,2024-05-31,6E1020,Flying
C0024,2024-02-02,6E18052,Flying
C0998,2024-09-13,6E5255,Off
C1126,2024-11-23,6E10175,Flying
C0629,2024-09-10,6E6547,Standby
C0545,2024-09-15,6E6943,Standby
C0299,2024-05-21,6E16712,Off
C1041,2024-06-25,6E8747,Flying
C1031,2024-05-01,6E6770,Flying
C0955,2024-02-02,6E5772,Flying
C0548,2024-09-16,6E9197,Off
C0271,2024-02-07,6E1402,Standby
C0070,2024-06-01,6E5072,Standby
C0228,2024-10-29,6E13132,Flying
C1093,2024-09-01,6E9034,Flying
C0237,2024-05-20,6E3983,Flying
C0197,2024-04-28,6E17443,Flying
C1131,2024-10-07,6E9165,Flying
C1170,2024-08-17,6E7311,Flying
C1184,2024-07-19,6E9769,Standby
C0369,2024-12-23,6E2901,Flying
C1150,2024-02-12,6E18440,Flying
C1181,2024-06-14,6E2299,Flying
C0817,2024-02-04,6E14735,Standby
C0884,2024-04-02,6E6259,Standby
C0720,2024-11-01,6E6168,Standby
C0715,2024-11-29,6E1866,Flying
C0639,2024-08-17,6E10574,Flying
C0796,2024-10-16,6E18332,Flying
C0342,2024-04-01,6E17449,Standby
C0155,2024-06-27,6E2307,Flying
C0977,2024-12-15,6E5562,Standby
C1160,2024-09-03,6E2719,Flying
C0456,2024-06-13,6E16795,Flying
C0032,2024-08-26,6E11250,Flying
C1004,2024-08-21,6E9955,Flying
C1039,2024-09-08,6E17559,Standby
C0128,2024-03-06,6E3744,Flying
C0424,2024-12-06,6E10189,Standby
C0096,2024-02-03,6E5089,Standby
C0815,2024-08-19,6E13929,Flying
C0613,2024-06-02,6E12305,Off
C1142,2024-11-27,6E3291,Flying
C0522,2024-06-24,6E11853,Flying
C1141,2024-05-06,6E3696,Off
C0224,2024-05-04,6E1032,Flying
C0248,2024-12-16,6E11563,Off
C0975,2024-03-19,6E17831,Off
C0649,2024-01-10,6E12454,Flying
C0742,2024-02-05,6E11599,Flying
C0862,2024-06-16,6E14448,Flying
C0552,2024-05-16,6E6177,Flying
C0784,2024-06-29,6E16152,Flying
C1049,2024-07-27,6E10871,Flying
C0138,2024-03-26,6E5673,Flying
C0926,2024-07-26,6E4182,Flying
C0009,2024-08-01,6E11922,Off
C0569,2024-11-04,6E6476,Standby
C0302,2024-06-15,6E4054,Flying
C0631,2024-11-12,6E10716,Flying
C0171,2024-02-21,6E6579,Off
C0884,2024-07-14,6E3511,Flying
C0512,2024-07-14,6E2950,Flying
C0369,2024-07-19,6E11903,Flying
C0375,2024-07-24,6E8481,Flying
C0204,2024-06-18,6E3074,Flying
C0057,2024-08-30,6E10712,Flying
C0657,2024-08-05,6E11106,Flying
C1049,2024-07-13,6E15868,Flying
C1079,2024-12-17,6E1590,Standby
C0147,2024-03-15,6E12251,Flying
C0977,2024-06-27,6E13056,Flying
C1111,2024-12-29,6E14433,Flying
C1005,2024-04-29,6E14994,Flying
C0922,2024-03-01,6E6810,Flying
C0072,2024-10-06,6E5058,Flying
C0750,2024-05-27,6E6655,Flying
C0953,2024-03-14,6E13137,Flying
C0136,2024-08-02,6E18178,Flying
C1070,2024-04-06,6E2340,Flying
C0517,2024-02-04,6E14120,Flying
C1036,2024-03-18,6E14039,Flying
C0027,2024-12-01,6E11729,Flying
C0084,2024-10-12,6E16452,Flying
C0548,2024-03-23,6E3067,Flying
C1076,2024-02-10,6E12877,Flying
C0074,2024-04-11,6E5965,Flying
C0490,2024-06-25,6E5443,Flying
C0012,2024-09-20,6E10238,Standby
C0671,2024-03-24,6E16254,Flying
C0603,2024-07-31,6E1554,Flying
C0672,2024-09-04,6E12227,Flying
C1002,2024-03-05,6E1565,Flying
C0832,2024-03-25,6E16912,Flying
C1128,2024-04-30,6E8862,Standby
C0603,2024-07-21,6E16197,Standby
C0315,2024-05-16,6E14740,Flying
C0793,2024-08-28,6E6041,Flying
C0068,2024-04-05,6E1325,Flying
C1196,2024-10-21,6E12154,Flying
C1167,2024-05-30,6E14334,Off
C0197,2024-06-25,6E12711,Off
C1197,2024-07-01,6E7432,Flying
C0665,2024-04-28,6E7731,Flying
C0522,2024-12-15,6E8395,Standby
C0190,2024-03-03,6E17954,Flying
C0012,2024-09-08,6E16923,Flying
C0963,2024-12-16,6E11844,Standby
C1053,2024-04-17,6E13806,Flying
C0989,2024-01-26,6E17121,Flying
C0555,2024-06-24,6E13051,Flying
C0088,2024-05-09,6E1238,Standby
C0856,2024-01-29,6E8716,Off
C0473,2024-06-08,6E12725,Flying
C0111,2024-04-17,6E1993,Flying
C0421,2024-08-30,6E3038,Off
C0069,2024-09-07,6E6416,Flying
C0119,2024-06-14,6E11070,Flying
C0779,2024-10-03,6E3948,Flying
C0247,2024-10-09,6E4070,Off
C0831,2024-08-03,6E7601,Flying
C0022,2024-02-03,6E6897,Off
C0399,2024-10-05,6E2468,Flying
C0326,2024-08-31,6E8434,Standby
C0602,2024-11-29,6E14625,Flying
C0646,2024-06-15,6E7908,Flying
C0352,2024-03-09,6E5591,Standby
C0811,2024-04-26,6E5668,Flying
C0404,2024-03-13,6E5748,Standby
C0637,2024-10-27,6E5396,Flying
C0702,2024-11-14,6E16631,Flying
C0323,2024-01-08,6E15197,Standby
C0594,2024-10-12,6E5703,Flying
C0227,2024-01-12,6E18452,Flying
C0180,2024-10-02,6E13418,Flying
C0970,2024-07-10,6E14417,Standby
C0990,2024-07-01,6E1420,Flying
C0951,2024-09-24,6E15599,Standby
C0836,2024-03-24,6E18408,Flying
C0664,2024-01-22,6E18874,Flying
C0154,2024-08-25,6E13246,Flying
C0733,2024-06-24,6E5715,Standby
C0806,2024-10-27,6E5478,Standby
C1060,2024-01-26,6E15244,Flying
C0122,2024-04-18,6E7171,Flying
C0182,2024-04-16,6E9792,Flying
C1128,2024-10-10,6E9800,Flying
C1106,2024-08-19,6E14494,Flying
C0536,2024-03-13,6E11557,Flying
C0338,2024-07-15,6E11254,Flying
C0103,2024-01-02,6E13384,Standby
C0231,2024-04-15,6E9063,Flying
C0627,2024-01-28,6E11895,Flying
C0779,2024-11-28,6E9046,Flying
C0875,2024-06-29,6E11841,Flying
C0728,2024-05-21,6E7036,Flying
C0973,2024-04-16,6E10722,Flying
C0863,2024-06-22,6E2631,Off
C0890,2024-08-18,6E16402,Flying
C0003,2024-11-29,6E15555,Flying
C0908,2024-11-18,6E12497,Flying
C0180,2024-07-16,6E4474,Flying
C0125,2024-02-04,6E8706,Standby
C0385,2024-10-02,6E2891,Off
C1136,2024-04-22,6E10729,Flying
C0646,2024-02-25,6E5072,Flying
C0202,2024-04-17,6E9545,Standby
C0664,2024-01-03,6E14114,Standby
C0328,2024-11-19,6E14623,Flying
C0849,2024-03-02,6E3756,Off
C0408,2024-12-26,6E9306,Flying
C0589,2024-03-01,6E15374,Off
C0265,2024-07-04,6E4656,Flying
C0254,2024-01-29,6E16202,Standby
C1094,2024-12-05,6E13908,Flying
C0610,2024-09-07,6E13396,Standby
C1147,2024-12-09,6E8364,Off
C0537,2024-03-27,6E17653,Flying
C0880,2024-10-04,6E11322,Flying
C0550,2024-10-23,6E12913,Flying
C0270,2024-07-30,6E4760,Flying
C0778,2024-04-19,6E5660,Flying
C1090,2024-11-14,6E1095,Flying
C0199,2024-05-04,6E6805,Flying
C0142,2024-06-26,6E13864,Flying
C1150,2024-12-26,6E10013,Flying
C0355,2024-08-29,6E4704,Flying
C0817,2024-12-29,6E6689,Flying
C0176,2024-04-10,6E11918,Flying
C0387,2024-09-11,6E15682,Flying
C1071,2024-10-11,6E14665,Flying
C0572,2024-11-18,6E18358,Flying
C0793,2024-12-24,6E5704,Flying
C0633,2024-08-08,6E12350,Flying
C0167,2024-12-01,6E11877,Standby
C0558,2024-05-29,6E8629,Flying
C0797,2024-12-06,6E5325,Flying
C1127,2024-03-26,6E6356,Flying
C0086,2024-05-16,6E13244,Flying
C0667,2024-12-08,6E5934,Flying
C0003,2024-07-19,6E1887,Flying
C0824,2024-10-18,6E2866,Flying
C0879,2024-08-26,6E16236,Flying
C0789,2024-09-17,6E14930,Standby
C1048,2024-08-05,6E16546,Flying
C0525,2024-01-04,6E17474,Flying
C0966,2024-01-24,6E4251,Flying
C0496,2024-12-28,6E15240,Standby
C0683,2024-09-26,6E3985,Flying
C0862,2024-08-06,6E4777,Flying
C0590,2024-01-12,6E6877,Standby
C1126,2024-03-22,6E17736,Standby
C0030,2024-10-26,6E2574,Flying
C0467,2024-05-16,6E4076,Flying
C0203,2024-03-06,6E5066,Standby
C0724,2024-06-14,6E18441,Standby
C0153,2024-04-05,6E7737,Off
C0678,2024-03-17,6E6274,Standby
C0043,2024-11-08,6E8031,Flying
C0414,2024-06-23,6E9018,Flying
C0443,2024-08-03,6E17456,Flying
C0151,2024-12-23,6E3643,Flying
C1068,2024-08-25,6E15892,Flying
C1127,2024-12-04,6E3937,Standby
C0830,2024-08-26,6E18562,Standby
C0108,2024-05-25,6E4020,Flying
C0329,2024-12-29,6E7785,Flying
C0706,2024-03-06,6E5060,Flying
C0633,2024-07-03,6E5724,Flying
C0950,2024-08-31,6E5350,Flying
C0597,2024-03-04,6E1974,Flying
C0426,2024-08-03,6E17888,Flying
C0907,2024-06-03,6E15738,Flying
C0233,2024-11-04,6E7856,Flying
C0451,2024-04-27,6E9553,Flying
C0755,2024-01-29,6E7329,Flying
C0516,2024-03-12,6E7537,Flying
C0591,2024-09-01,6E1912,Standby
C0484,2024-08-10,6E1137,Standby
C0079,2024-08-13,6E11538,Flying
C0689,2024-09-26,6E7194,Flying
C0406,2024-03-08,6E15769,Flying
C0906,2024-02-12,6E2906,Flying
C0276,2024-01-29,6E9911,Off
C0178,2024-02-26,6E14097,Standby
C0671,2024-04-27,6E15645,Flying
C0812,2024-02-02,6E12874,Flying
C1000,2024-10-03,6E10016,Flying
C0988,2024-05-08,6E9237,Flying
C0331,2024-01-02,6E16435,Standby
C0553,2024-11-15,6E2534,Flying
C0174,2024-06-27,6E12766,Standby
C0477,2024-05-05,6E2155,Off
C0092,2024-08-22,6E5451,Flying
C0510,2024-03-14,6E1446,Flying
C0896,2024-03-14,6E11083,Standby
C0601,2024-05-08,6E7420,Flying
C0599,2024-08-27,6E12136,Flying
C0414,2024-06-05,6E17955,Off
C0137,2024-05-20,6E17769,Flying
C0678,2024-08-19,6E9780,Flying
C0089,2024-10-25,6E17006,Flying
C1067,2024-02-10,6E9658,Flying
C0344,2024-08-03,6E10208,Standby
C0296,2024-12-10,6E6197,Flying
C0341,2024-07-04,6E13249,Flying
C0631,2024-11-28,6E4733,Flying
C0035,2024-02-10,6E17173,Standby
C0171,2024-09-18,6E14033,Standby
C0386,2024-02-15,6E9020,Standby
C0335,2024-07-23,6E3927,Standby
C0079,2024-10-11,6E18829,Off
C1157,2024-07-24,6E5583,Flying
C0372,2024-07-04,6E12215,Standby
C1192,2024-12-08,6E16640,Flying
C0236,2024-05-10,6E7083,Standby
C0493,2024-11-11,6E10289,Flying
C0649,2024-04-07,6E12361,Flying
C0155,2024-10-05,6E13790,Flying
C0066,2024-07-08,6E16619,Flying
C0200,2024-09-22,6E13479,Off
C0512,2024-01-04,6E9568,Flying
C0512,2024-02-08,6E16372,Flying
C0498,2024-04-22,6E6079,Flying
C0685,2024-12-09,6E10433,Standby
C0695,2024-02-03,6E3875,Off
C1064,2024-08-03,6E5797,Flying
C0272,2024-04-29,6E2245,Flying
C0724,2024-10-07,6E1252,Flying
C0160,2024-09-27,6E5382,Standby
C0035,2024-09-24,6E8997,Flying
C0832,2024-05-08,6E16054,Flying
C0426,2024-12-27,6E13491,Flying
C0121,2024-11-10,6E12466,Flying
C0416,2024-05-21,6E3920,Flying
C0286,2024-04-14,6E1177,Off
C0979,2024-10-13,6E11977,Flying
C0962,2024-08-03,6E16194,Flying
C0405,2024-02-22,6E17187,Off
C1194,2024-08-31,6E18007,Flying
C0488,2024-04-15,6E18941,Standby
C1124,2024-06-19,6E5054,Off
C0745,2024-05-25,6E10531,Standby
C1026,2024-03-07,6E14217,Off
C0528,2024-11-10,6E7785,Flying
C0733,2024-11-27,6E17767,Flying
C0695,2024-12-20,6E9116,Off
C0399,2024-12-29,6E11951,Flying
C1047,2024-09-02,6E9060,Standby
C0247,2024-10-05,6E3587,Flying
C0628,2024-03-26,6E11556,Standby
C0069,2024-10-28,6E3387,Flying
C0564,2024-06-25,6E5080,Flying
C0397,2024-05-30,6E15123,Off
C0608,2024-10-11,6E17607,Flying
C0285,2024-08-04,6E5284,Flying
C0146,2024-03-28,6E9698,Off
C0386,2024-02-28,6E3171,Off
C0298,2024-11-04,6E3076,Flying
C1162,2024-11-19,6E14594,Flying
C0515,2024-12-22,6E13596,Off
C1062,2024-07-09,6E9462,Flying
C1094,2024-01-29,6E18759,Flying
C0581,2024-01-03,6E9193,Standby
C0670,2024-12-16,6E6386,Standby
C0782,2024-03-29,6E15280,Standby
C0002,2024-03-03,6E6555,Standby
C1160,2024-10-05,6E7467,Flying
C0842,2024-09-03,6E3186,Flying
C0083,2024-03-26,6E7500,Flying
C0355,2024-08-08,6E8036,Flying
C0141,2024-03-17,6E18418,Standby
C1010,2024-05-10,6E4325,Standby
C0950,2024-04-19,6E3027,Flying
C0600,2024-09-01,6E16996,Flying
C0835,2024-02-05,6E16247,Flying
C0793,2024-04-29,6E3774,Flying
C0931,2024-09-21,6E7154,Flying
C0912,2024-11-07,6E18860,Flying
C0241,2024-11-23,6E9781,Flying
C0624,2024-02-02,6E6865,Standby
C1017,2024-10-17,6E6941,Flying
C1165,2024-01-31,6E14782,Off
C1176,2024-04-28,6E4988,Flying
C1021,2024-10-28,6E18886,Flying
C0986,2024-03-18,6E8308,Off
