Crew_ID,Date,Standby_Type,Utilized
C0669,2024-08-03,Airport,No
C0842,2024-06-03,Airport,Yes
C0753,2024-02-22,Airport,No
C0205,2024-09-10,Home,Yes
C0846,2024-06-12,Home,No
C0757,2024-04-12,Home,Yes
C1193,2024-05-07,Airport,Yes
C0336,2024-04-24,Airport,Yes
C0827,2024-05-12,Home,Yes
C0580,2024-07-02,Airport,Yes
C0360,2024-02-18,Home,Yes
C0520,2024-12-28,Home,No
C0100,2024-06-14,Airport,Yes
C0015,2024-10-06,Home,No
C0970,2024-03-15,Airport,Yes
C0242,2024-07-01,Airport,No
C1104,2024-12-15,Airport,No
C0615,2024-11-19,Home,Yes
C0387,2024-06-10,Airport,No
C0053,2024-02-12,Airport,Yes
C0439,2024-03-03,Airport,No
C0126,2024-05-08,Home,Yes
C0396,2024-12-26,Airport,No
C0611,2024-07-31,Home,Yes
C0119,2024-02-15,Home,Yes
C0291,2024-03-18,Airport,Yes
C0403,2024-03-11,Home,Yes
C0148,2024-12-25,Airport,No
C1099,2024-04-09,Airport,No
C1014,2024-02-12,Home,Yes
C0668,2024-03-11,Airport,Yes
C0145,2024-07-04,Home,Yes
C1164,2024-10-16,Home,Yes
C0453,2024-06-23,Home,No
C0935,2024-11-08,Home,Yes
C0204,2024-11-19,Home,No
C0199,2024-12-09,Home,Yes
C0908,2024-02-27,Airport,Yes
C0491,2024-09-29,Home,Yes
C1048,2024-01-19,Home,Yes
C0597,2024-09-01,Airport,Yes
C0960,2024-02-09,Home,No
C0045,2024-09-10,Airport,No
C0668,2024-05-02,Home,No
C0738,2024-02-05,Airport,No
C0037,2024-06-23,Airport,Yes
C0710,2024-12-19,Home,No
C0375,2024-04-09,Airport,No
C0900,2024-04-17,Airport,No
C0104,2024-09-27,Home,No
C1082,2024-09-24,Home,No
C0830,2024-09-11,Airport,Yes
C0269,2024-04-02,Home,Yes
C0317,2024-06-12,Airport,Yes
C0738,2024-09-22,Airport,No
C0985,2024-07-02,Home,Yes
C1149,2024-05-16,Home,No
C0471,2024-04-13,Airport,Yes
C0518,2024-01-16,Home,Yes
C0530,2024-08-15,Airport,No
C0296,2024-09-28,Home,Yes
C0546,2024-11-20,Airport,Yes
C0463,2024-08-03,Airport,No
C1119,2024-11-04,Airport,No
C1076,2024-08-13,Airport,Yes
C1156,2024-03-08,Home,No
C0577,2024-11-20,Airport,No
C1068,2024-04-20,Home,No
C0729,2024-07-09,Home,Yes
C1170,2024-08-15,Airport,Yes
C0460,2024-11-24,Home,No
C0651,2024-04-19,Home,No
C0005,2024-09-15,Home,No
C0957,2024-12-02,Airport,No
C0647,2024-11-26,Airport,No
C0443,2024-03-14,Home,Yes
C0293,2024-12-28,Airport,No
C0445,2024-12-11,Home,Yes
C0501,2024-08-08,Airport,Yes
C0161,2024-07-21,Airport,Yes
C0239,2024-02-23,Home,No
C1000,2024-10-12,Home,No
C0145,2024-06-14,Airport,No
C1127,2024-01-04,Home,No
C0333,2024-12-10,Home,Yes
C1027,2024-11-19,Home,No
C0165,2024-09-29,Home,Yes
C0174,2024-05-10,Home,Yes
C0966,2024-01-17,Home,No
C0674,2024-02-16,Airport,No
C0867,2024-01-04,Home,No
C0551,2024-11-21,Home,Yes
C0924,2024-02-05,Airport,No
C0423,2024-07-24,Airport,Yes
C0706,2024-04-25,Home,Yes
C0167,2024-02-18,Home,No
C0625,2024-02-01,Airport,No
C0217,2024-06-23,Home,Yes
C0603,2024-01-05,Home,No
C0381,2024-04-24,Home,Yes
C0802,2024-07-30,Airport,No
C0249,2024-08-30,Home,Yes
C0412,2024-07-06,Airport,No
C0491,2024-01-24,Home,No
C0062,2024-10-27,Home,No
C0558,2024-03-01,Airport,Yes
C1097,2024-11-04,Home,Yes
C0861,2024-03-07,Home,No
C0820,2024-01-22,Home,Yes
C0871,2024-09-02,Home,No
C1016,2024-09-23,Home,Yes
C0742,2024-10-17,Home,No
C0151,2024-11-27,Airport,Yes
C0321,2024-11-15,Airport,No
C0835,2024-11-12,Home,No
C1111,2024-07-29,Home,Yes
C0668,2024-05-16,Home,No
C0225,2024-08-07,Airport,No
C0416,2024-03-20,Home,No
C0375,2024-12-02,Airport,Yes
C1199,2024-08-20,Home,No
C0687,2024-06-08,Airport,No
C0253,2024-09-23,Home,Yes
C0887,2024-09-25,Home,Yes
C0511,2024-07-09,Home,Yes
C0737,2024-10-18,Home,Yes
C0963,2024-11-11,Airport,Yes
C0162,2024-01-09,Home,Yes
C0713,2024-08-31,Airport,Yes
C0901,2024-10-26,Airport,Yes
C0565,2024-08-19,Airport,Yes
C0291,2024-12-04,Home,Yes
C1023,2024-05-31,Home,Yes
C0525,2024-02-04,Home,No
C1023,2024-06-13,Home,No
C0619,2024-06-18,Home,Yes
C0536,2024-01-30,Home,No
C0503,2024-07-22,Home,Yes
C0523,2024-03-26,Airport,Yes
C0865,2024-04-21,Home,Yes
C1166,2024-07-28,Airport,No
C0065,2024-05-30,Home,Yes
C1119,2024-03-28,Home,No
C0153,2024-07-28,Home,Yes
C0246,2024-03-23,Home,Yes
C0018,2024-09-05,Airport,Yes
C1068,2024-03-20,Home,No
C0570,2024-11-20,Home,Yes
C0566,2024-08-25,Airport,Yes
C0654,2024-12-24,Home,No
C0109,2024-04-29,Home,No
C1068,2024-03-11,Home,No
C0155,2024-05-31,Home,No
C0064,2024-04-04,Home,No
C0223,2024-05-14,Airport,No
C0811,2024-08-30,Home,Yes
C0566,2024-05-02,Home,Yes
C0800,2024-07-30,Home,No
C0610,2024-12-22,Home,No
C0505,2024-07-10,Airport,Yes
C0034,2024-09-17,Airport,No
C0478,2024-08-01,Airport,No
C0152,2024-02-08,Home,Yes
C0929,2024-07-04,Home,Yes
C0765,2024-03-16,Home,No
C0809,2024-07-26,Home,No
C0356,2024-07-15,Home,Yes
C1065,2024-09-19,Home,Yes
C1030,2024-06-10,Airport,No
C0856,2024-02-10,Home,Yes
C0536,2024-06-21,Airport,Yes
C0346,2024-05-10,Home,Yes
C1172,2024-01-15,Airport,No
C0249,2024-07-19,Home,Yes
C0307,2024-01-03,Home,Yes
C0218,2024-11-20,Home,No
C1135,2024-09-15,Home,Yes
C0672,2024-08-17,Airport,Yes
C0149,2024-10-10,Home,No
C0061,2024-04-17,Home,Yes
C1141,2024-06-05,Home,Yes
C0274,2024-08-12,Home,Yes
C0786,2024-09-06,Airport,No
C0428,2024-12-06,Home,Yes
C0829,2024-09-06,Home,No
C0559,2024-09-10,Airport,Yes
C0689,2024-12-15,Home,Yes
C0976,2024-10-13,Home,No
C0876,2024-10-13,Home,Yes
C1146,2024-06-22,Home,Yes
C0187,2024-12-30,Airport,Yes
C0500,2024-05-10,Airport,Yes
C0033,2024-04-25,Airport,Yes
C0253,2024-07-19,Home,No
C0485,2024-02-21,Home,No
C0487,2024-10-29,Airport,No
C0302,2024-08-20,Home,No
C0905,2024-07-24,Home,Yes
C0113,2024-06-15,Airport,No
C0486,2024-05-19,Airport,No
C0004,2024-11-29,Home,Yes
C0044,2024-08-06,Home,Yes
C0169,2024-06-20,Home,No
C0597,2024-01-18,Home,No
C1019,2024-03-05,Home,Yes
C0381,2024-08-11,Home,No
C0088,2024-07-30,Airport,No
C0148,2024-03-02,Home,No
C1129,2024-02-05,Home,No
C0031,2024-06-05,Home,Yes
C0884,2024-03-29,Airport,Yes
C0720,2024-03-24,Airport,Yes
C1072,2024-06-28,Home,No
C0144,2024-11-10,Home,No
C0198,2024-08-07,Airport,No
C0488,2024-08-03,Home,No
C0848,2024-10-05,Home,No
C0761,2024-10-21,Home,Yes
C1124,2024-09-13,Home,No
C0167,2024-02-18,Home,Yes
C0399,2024-06-08,Home,Yes
C0772,2024-03-09,Airport,No
C0846,2024-01-15,Airport,Yes
C0384,2024-01-10,Home,No
C1148,2024-02-02,Airport,No
C0532,2024-06-16,Home,Yes
C0004,2024-01-23,Airport,No
C0738,2024-07-08,Home,No
C0338,2024-08-17,Home,Yes
C0370,2024-01-30,Airport,Yes
C0688,2024-01-11,Home,Yes
C0183,2024-10-24,Home,Yes
C0751,2024-10-31,Airport,Yes
C1114,2024-01-20,Home,No
C0583,2024-11-19,Home,Yes
C0566,2024-08-21,Home,Yes
C1048,2024-11-14,Home,No
C0907,2024-05-22,Home,No
C0400,2024-05-24,Home,No
C1089,2024-10-02,Home,Yes
C0988,2024-11-27,Home,Yes
C0246,2024-09-06,Home,No
C0613,2024-01-07,Home,Yes
C1058,2024-07-20,Home,Yes
C0284,2024-09-07,Home,No
C0713,2024-02-08,Airport,Yes
C0991,2024-10-19,Home,No
C0838,2024-07-13,Airport,No
C0572,2024-04-27,Home,Yes
C0826,2024-06-23,Home,Yes
C0424,2024-04-11,Home,No
C1137,2024-11-04,Home,No
C0736,2024-03-21,Airport,Yes
C0901,2024-05-10,Home,No
C0294,2024-09-21,Home,Yes
C0522,2024-06-02,Airport,Yes
C0623,2024-10-29,Home,No
C0193,2024-02-19,Home,Yes
C0597,2024-07-17,Airport,No
C0518,2024-11-28,Home,Yes
C1136,2024-02-06,Airport,Yes
C1041,2024-10-11,Airport,Yes
C1050,2024-06-09,Airport,Yes
C1159,2024-10-03,Home,No
C0079,2024-04-21,Home,No
C1188,2024-11-01,Home,Yes
C0798,2024-06-22,Airport,Yes
C1187,2024-06-16,Airport,Yes
C0749,2024-06-15,Home,No
C0336,2024-05-31,Airport,Yes
C0702,2024-02-19,Home,No
C0010,2024-12-30,Home,No
C0100,2024-05-03,Home,No
C0146,2024-04-22,Home,Yes
C0586,2024-09-03,Home,No
C1125,2024-02-16,Home,Yes
C0644,2024-04-13,Airport,Yes
C0252,2024-06-23,Home,Yes
C0280,2024-05-24,Airport,Yes
C0832,2024-09-25,Home,No
C1122,2024-04-03,Home,Yes
C0344,2024-09-13,Home,No
C0810,2024-01-08,Home,Yes
C1004,2024-05-25,Airport,Yes
C0667,2024-12-22,Airport,Yes
C0166,2024-01-26,Home,No
C1076,2024-08-21,Home,Yes
C0209,2024-03-01,Home,Yes
C0016,2024-12-07,Airport,Yes
C0539,2024-09-05,Airport,Yes
C0099,2024-07-07,Airport,No
C0945,2024-08-05,Airport,No
C0026,2024-05-13,Airport,No
C0902,2024-03-12,Home,No
C0622,2024-06-24,Home,No
C0484,2024-09-12,Airport,Yes
C0802,2024-04-24,Home,No
C1158,2024-07-19,Home,No
C1093,2024-09-19,Airport,Yes
C0679,2024-01-26,Airport,Yes
C0935,2024-10-23,Home,No
C0618,2024-01-18,Home,No
C0647,2024-05-04,Airport,Yes
C1143,2024-04-07,Home,No
C0099,2024-01-24,Home,No
C0028,2024-01-05,Airport,No
C0091,2024-02-02,Airport,Yes
C0582,2024-07-02,Home,Yes
C0040,2024-09-02,Home,Yes
C0018,2024-12-01,Home,Yes
C0375,2024-02-02,Home,No
C0769,2024-05-06,Home,No
C0275,2024-08-04,Home,No
C1157,2024-05-30,Airport,No
C0956,2024-03-07,Airport,No
C0260,2024-01-19,Home,No
C0508,2024-01-30,Home,Yes
C0599,2024-06-16,Home,No
C0839,2024-08-03,Home,No
C0207,2024-10-24,Airport,Yes
C0279,2024-09-29,Airport,No
C0459,2024-03-05,Airport,No
C0679,2024-05-23,Home,No
C1055,2024-03-16,Home,No
C1154,2024-11-26,Home,Yes
C0650,2024-07-20,Home,Yes
C1052,2024-08-31,Airport,Yes
C0136,2024-04-02,Home,No
C0721,2024-12-16,Home,Yes
C0093,2024-03-08,Home,No
C0637,2024-10-14,Airport,Yes
C1161,2024-06-26,Home,No
C0265,2024-09-30,Home,Yes
C0180,2024-06-14,Home,No
C0553,2024-05-01,Home,No
C0763,2024-03-26,Home,No
C0027,2024-04-19,Home,Yes
C0478,2024-03-03,Home,Yes
C0134,2024-03-25,Airport,Yes
C0353,2024-09-04,Airport,No
C0765,2024-08-01,Airport,Yes
C0198,2024-05-16,Airport,No
C0842,2024-10-04,Home,Yes
C0101,2024-09-05,Home,Yes
C1004,2024-08-24,Home,No
C0271,2024-04-15,Home,Yes
C0087,2024-11-13,Airport,No
C0076,2024-03-17,Home,No
C0239,2024-08-18,Airport,Yes
C0113,2024-05-10,Home,No
C0784,2024-04-26,Home,No
C1033,2024-05-27,Airport,No
C0993,2024-03-19,Home,No
C0541,2024-08-07,Airport,No
C0556,2024-01-05,Home,Yes
C1152,2024-04-29,Home,No
C0145,2024-02-20,Home,Yes
C0992,2024-08-09,Airport,Yes
C0933,2024-07-11,Airport,Yes
C0332,2024-10-25,Airport,No
C0213,2024-11-22,Home,Yes
C0834,2024-12-13,Airport,No
C0508,2024-08-08,Home,Yes
C1172,2024-08-30,Home,No
C0752,2024-03-12,Airport,Yes
C1105,2024-01-21,Airport,Yes
C1077,2024-08-17,Airport,Yes
C0979,2024-02-04,Home,Yes
C0069,2024-06-18,Home,No
C0935,2024-08-31,Airport,No
C0906,2024-12-12,Home,No
C0947,2024-07-22,Home,Yes
C0253,2024-05-27,Home,Yes
C0792,2024-10-21,Home,No
C0958,2024-07-31,Airport,Yes
C0928,2024-06-22,Home,Yes
C0733,2024-10-01,Home,Yes
C0709,2024-07-23,Airport,Yes
C0911,2024-09-15,Home,No
C0724,2024-10-30,Home,No
C0137,2024-08-13,Airport,Yes
C1052,2024-08-06,Home,No
C0231,2024-07-02,Home,No
C0434,2024-01-03,Home,No
C1068,2024-11-09,Home,Yes
C0071,2024-10-19,Airport,Yes
C0151,2024-10-20,Home,No
C0280,2024-04-09,Home,No
C0056,2024-01-17,Home,Yes
C1046,2024-08-22,Airport,No
C0204,2024-07-07,Airport,Yes
C0753,2024-01-18,Airport,Yes
C0248,2024-12-06,Home,No
C0039,2024-10-07,Home,No
C1154,2024-08-15,Home,No
C0185,2024-02-02,Home,No
C0249,2024-06-07,Home,Yes
C1041,2024-09-20,Home,Yes
C1035,2024-12-28,Home,No
C0645,2024-10-02,Home,Yes
C0891,2024-02-28,Home,No
C0576,2024-01-26,Airport,No
C0297,2024-04-21,Home,No
C0731,2024-12-10,Home,Yes
C0667,2024-10-11,Home,No
C0055,2024-07-06,Home,Yes
C0030,2024-05-18,Home,Yes
C1186,2024-11-22,Home,No
C1066,2024-01-06,Airport,Yes
C0280,2024-06-25,Home,Yes
C0908,2024-01-24,Airport,Yes
C1084,2024-04-23,Home,No
C0824,2024-07-01,Home,No
C0046,2024-04-12,Home,Yes
C0713,2024-05-17,Airport,Yes
C0698,2024-01-29,Home,Yes
C0398,2024-09-11,Airport,No
C0275,2024-12-26,Home,Yes
C0750,2024-06-27,Home,Yes
C0697,2024-04-19,Airport,No
C1022,2024-04-09,Airport,Yes
C0414,2024-11-28,Home,Yes
C1099,2024-12-10,Home,No
C0108,2024-05-18,Home,Yes
C1124,2024-11-19,Home,No
C0677,2024-12-18,Airport,No
C1198,2024-05-23,Home,No
C0980,2024-08-29,Home,No
C0919,2024-02-08,Home,No
C0195,2024-04-14,Airport,Yes
C0812,2024-08-26,Home,Yes
C0868,2024-03-20,Home,Yes
C0854,2024-11-03,Airport,No
C0273,2024-01-14,Home,No
C0423,2024-09-27,Airport,No
C0953,2024-02-12,Home,Yes
C0626,2024-04-09,Airport,No
C0066,2024-12-25,Airport,Yes
C0966,2024-05-29,Airport,Yes
C1129,2024-11-02,Home,Yes
C0706,2024-08-26,Home,Yes
C1140,2024-09-04,Airport,Yes
C1015,2024-04-26,Airport,No
C0831,2024-09-14,Home,No
C0771,2024-01-09,Airport,No
C1029,2024-08-23,Home,No
C0869,2024-01-28,Home,Yes
C0906,2024-02-12,Airport,Yes
C1013,2024-11-24,Airport,No
C0492,2024-10-22,Airport,Yes
C0352,2024-11-16,Home,No
C0234,2024-09-10,Airport,No
C0901,2024-06-19,Home,No
C1132,2024-01-27,Home,Yes
C0845,2024-11-25,Home,Yes
C0651,2024-04-18,Home,Yes
C1058,2024-06-29,Airport,Yes
C0802,2024-05-24,Airport,Yes
C0183,2024-03-07,Airport,No
C0754,2024-07-10,Home,Yes
C0027,2024-02-29,Airport,Yes
C0490,2024-03-22,Home,Yes
C0286,2024-08-05,Home,No
C1187,2024-01-16,Home,No
C0643,2024-03-22,Home,Yes
C1004,2024-03-17,Airport,No
C1176,2024-12-12,Airport,Yes
C0761,2024-07-22,Airport,No
C0040,2024-03-04,Airport,Yes
C0844,2024-10-12,Home,Yes
C0020,2024-07-02,Home,Yes
C0770,2024-07-15,Home,Yes
C0200,2024-04-07,Airport,Yes
C1148,2024-05-19,Airport,No
C0539,2024-05-31,Home,No
C1185,2024-02-02,Airport,No
C0554,2024-04-15,Home,No
C0333,2024-11-17,Home,Yes
C0727,2024-08-28,Home,Yes
C0268,2024-06-12,Home,No
C0002,2024-11-04,Home,Yes
C0501,2024-04-05,Airport,Yes
C0461,2024-06-10,Home,Yes
C0175,2024-12-18,Home,No
C0534,2024-09-26,Home,Yes
C0226,2024-01-15,Home,No
C0321,2024-12-02,Home,Yes
C0748,2024-05-02,Home,Yes
C0964,2024-04-01,Airport,No
C0208,2024-02-27,Airport,No
C0585,2024-08-20,Home,No
C0166,2024-08-07,Home,Yes
C0543,2024-05-26,Home,No
C0569,2024-10-01,Home,No
C0898,2024-09-09,Airport,No
C0497,2024-09-16,Home,Yes
C1167,2024-04-19,Home,Yes
C0182,2024-08-26,Home,No
C0244,2024-01-07,Airport,No
C0904,2024-03-14,Home,No
C0498,2024-12-01,Airport,Yes
C0156,2024-03-19,Home,Yes
C1051,2024-06-06,Home,Yes
C0539,2024-12-26,Home,Yes
C0842,2024-10-15,Airport,No
C0620,2024-07-08,Airport,Yes
C0608,2024-07-01,Home,No
C0396,2024-08-13,Airport,Yes
C0667,2024-03-06,Airport,Yes
C0716,2024-05-26,Airport,Yes
C0417,2024-02-11,Home,No
C0909,2024-07-08,Airport,No
C0606,2024-01-27,Airport,Yes
C0240,2024-01-07,Airport,Yes
C0826,2024-02-09,Home,Yes
C1136,2024-11-19,Airport,Yes
C1031,2024-06-03,Airport,Yes
C0258,2024-03-11,Airport,No
C1159,2024-02-18,Home,Yes
C1009,2024-09-30,Home,Yes
C0440,2024-11-16,Home,Yes
C1156,2024-05-07,Home,Yes
C1192,2024-07-11,Home,No
C0510,2024-10-26,Home,No
C0321,2024-01-11,Home,Yes
C0656,2024-05-30,Home,Yes
C0792,2024-11-10,Home,No
C0088,2024-09-19,Home,No
C0770,2024-11-13,Home,Yes
C0194,2024-06-12,Home,Yes
C0729,2024-02-28,Home,No
C0890,2024-06-24,Home,Yes
C0609,2024-04-23,Airport,Yes
C0706,2024-07-21,Airport,Yes
C0795,2024-02-22,Home,No
C0439,2024-02-18,Home,Yes
C0449,2024-08-21,Airport,Yes
C0885,2024-11-03,Home,Yes
C1146,2024-05-29,Home,Yes
C0491,2024-04-04,Airport,Yes
C0074,2024-11-29,Home,Yes
C0519,2024-06-21,Home,No
C0321,2024-04-28,Airport,Yes
C0591,2024-08-30,Airport,Yes
C0981,2024-01-15,Home,Yes
C0839,2024-11-27,Home,Yes
C1121,2024-01-08,Airport,Yes
C0401,2024-10-23,Airport,No
C0190,2024-12-23,Home,Yes
C0551,2024-03-22,Home,Yes
C0741,2024-09-25,Airport,No
C0841,2024-12-12,Home,Yes
C0752,2024-05-10,Airport,No
C0058,2024-06-20,Home,Yes
C0873,2024-12-15,Airport,No
C0815,2024-08-16,Airport,No
C0493,2024-01-15,Airport,No
C0751,2024-06-28,Home,No
C0824,2024-04-23,Home,No
C0222,2024-02-25,Home,Yes
C0113,2024-08-11,Airport,Yes
C0148,2024-05-14,Airport,No
C0424,2024-03-21,Airport,No
C0120,2024-07-19,Airport,No
C1014,2024-12-24,Home,No
C0777,2024-10-12,Airport,Yes
C0053,2024-08-29,Home,No
C1078,2024-05-01,Airport,No
C0767,2024-10-25,Airport,No
C0345,2024-02-15,Airport,No
C1061,2024-04-20,Home,Yes
C0455,2024-08-08,Home,No
C0776,2024-09-16,Home,No
C0932,2024-05-01,Airport,Yes
C0007,2024-03-28,Home,No
C0325,2024-06-22,Home,No
C0933,2024-06-05,Home,Yes
C0308,2024-12-22,Home,Yes
C0577,2024-11-10,Home,Yes
C0071,2024-06-15,Home,Yes
C0343,2024-05-24,Home,No
C1116,2024-10-21,Home,Yes
C0368,2024-11-04,Home,No
C0377,2024-07-25,Home,Yes
C0811,2024-06-02,Airport,Yes
C0264,2024-03-19,Home,No
C1080,2024-06-12,Airport,No
C0511,2024-09-24,Home,No
C1001,2024-06-04,Home,Yes
C0325,2024-12-03,Home,No
C0111,2024-04-22,Airport,Yes
C0708,2024-07-09,Airport,No
C1043,2024-05-23,Home,No
C0677,2024-11-08,Airport,No
C0650,2024-06-22,Airport,Yes
C0136,2024-03-24,Airport,No
C1163,2024-12-12,Home,Yes
C0337,2024-05-26,Home,No
C0792,2024-09-08,Airport,No
C0128,2024-01-04,Airport,Yes
C0876,2024-02-08,Home,Yes
C0746,2024-08-21,Airport,Yes
C1132,2024-02-18,Home,No
C0127,2024-04-24,Airport,Yes
C0707,2024-07-05,Home,No
C0036,2024-08-16,Home,Yes
C0567,2024-09-06,Home,No
C0137,2024-02-02,Home,Yes
C0120,2024-03-01,Airport,Yes
C0695,2024-03-06,Airport,Yes
C0684,2024-07-03,Home,No
C0983,2024-08-23,Home,Yes
C0869,2024-06-08,Home,No
C0875,2024-07-04,Airport,Yes
C0491,2024-06-22,Airport,Yes
C1167,2024-12-10,Airport,No
C0101,2024-03-19,Airport,Yes
C0560,2024-04-11,Home,No
C0232,2024-12-19,Airport,Yes
C0278,2024-06-27,Home,No
C1000,2024-11-29,Home,No
C0903,2024-08-24,Home,No
C0230,2024-02-11,Home,No
C0900,2024-06-15,Home,Yes
C0953,2024-05-16,Airport,Yes
C0854,2024-06-23,Home,Yes
C0248,2024-01-31,Home,No
C0753,2024-09-03,Airport,Yes
C0077,2024-08-20,Home,Yes
C0812,2024-02-27,Airport,Yes
C0165,2024-04-07,Home,Yes
C0070,2024-12-08,Home,Yes
C0002,2024-04-26,Home,Yes
C0931,2024-01-18,Airport,Yes
C0021,2024-01-10,Airport,Yes
C0251,2024-05-05,Airport,Yes
C0853,2024-10-31,Home,Yes
C1199,2024-10-03,Airport,No
C1055,2024-01-19,Home,No
C0398,2024-07-21,Airport,Yes
C1160,2024-05-14,Home,Yes
C0220,2024-05-07,Home,No
C1066,2024-05-11,Home,Yes
C1184,2024-03-22,Airport,No
C0016,2024-02-15,Home,Yes
C1035,2024-01-17,Airport,Yes
C0110,2024-10-11,Home,Yes
C0897,2024-01-28,Home,Yes
C0053,2024-08-14,Airport,No
C0359,2024-01-28,Home,Yes
C0795,2024-12-26,Home,No
C0145,2024-05-11,Home,No
C0079,2024-04-03,Home,No
C0911,2024-08-31,Airport,Yes
C1026,2024-01-04,Airport,Yes
C0526,2024-07-11,Airport,No
C1062,2024-10-31,Home,Yes
C0632,2024-12-28,Home,No
C0856,2024-02-27,Home,Yes
C0608,2024-03-27,Airport,Yes
C0534,2024-03-30,Home,Yes
C1164,2024-03-19,Airport,Yes
C0715,2024-01-03,Home,No
C0369,2024-06-07,Home,Yes
C1117,2024-04-17,Airport,No
C0643,2024-12-09,Airport,Yes
C0580,2024-06-26,Airport,No
C1059,2024-11-06,Home,Yes
C0908,2024-08-12,Airport,Yes
C0010,2024-07-09,Airport,Yes
C0215,2024-02-28,Home,Yes
C0911,2024-10-09,Home,No
C0015,2024-01-25,Airport,No
C0153,2024-03-20,Airport,No
C0375,2024-05-13,Airport,No
C0321,2024-05-17,Airport,No
C0060,2024-09-11,Home,Yes
C0062,2024-01-26,Airport,No
C0041,2024-09-18,Home,Yes
C1181,2024-01-22,Airport,Yes
C0156,2024-11-24,Home,No
C0050,2024-02-16,Home,Yes
C0921,2024-07-29,Home,No
C1096,2024-10-10,Home,Yes
C1046,2024-07-23,Home,Yes
C1189,2024-11-03,Home,Yes
C0010,2024-08-08,Home,Yes
C0208,2024-01-12,Airport,Yes
C0963,2024-01-24,Airport,No
C0415,2024-12-30,Home,Yes
C0578,2024-05-16,Airport,No
C0783,2024-12-18,Airport,Yes
C0319,2024-10-01,Airport,Yes
C0903,2024-07-03,Home,No
C1023,2024-05-08,Airport,Yes
C1062,2024-04-16,Home,Yes
C0651,2024-07-04,Home,Yes
C0513,2024-08-17,Home,No
C1080,2024-11-13,Home,Yes
C0990,2024-07-21,Airport,No
C0758,2024-12-05,Home,No
C0338,2024-08-31,Home,Yes
C0737,2024-08-28,Home,Yes
C0897,2024-10-03,Home,No
C0669,2024-01-07,Airport,No
C0525,2024-09-28,Airport,No
C0619,2024-02-23,Airport,Yes
C1127,2024-03-03,Airport,Yes
C0580,2024-11-03,Home,Yes
C0690,2024-08-01,Home,Yes
C0618,2024-05-21,Airport,Yes
C0331,2024-12-23,Home,No
C0945,2024-01-02,Home,No
C0380,2024-05-27,Home,Yes
C0053,2024-03-08,Airport,No
C0837,2024-12-23,Home,No
C0485,2024-06-18,Home,Yes
C0388,2024-10-10,Airport,Yes
C0708,2024-05-28,Home,No
C0072,2024-12-18,Home,Yes
C1099,2024-09-15,Airport,No
C0774,2024-04-08,Home,No
C0735,2024-05-08,Airport,No
C1036,2024-04-06,Home,Yes
C0347,2024-01-01,Home,Yes
C0762,2024-01-04,Airport,Yes
C0517,2024-09-11,Home,Yes
C0605,2024-08-23,Home,No
C0881,2024-01-04,Home,No
C0862,2024-11-26,Home,No
C0894,2024-09-07,Airport,No
C0845,2024-01-04,Airport,No
C0569,2024-04-16,Home,No
C0696,2024-03-21,Airport,No
C0889,2024-12-17,Home,No
C0285,2024-02-03,Airport,No
C0854,2024-09-13,Airport,Yes
C0401,2024-03-04,Airport,No
C0211,2024-05-27,Home,No
C0430,2024-10-05,Airport,Yes
C0685,2024-09-26,Home,Yes
C0233,2024-10-21,Home,Yes
C0908,2024-10-29,Home,No
C0759,2024-04-23,Airport,Yes
C0151,2024-02-09,Airport,No
C0483,2024-07-31,Home,Yes
C0295,2024-06-17,Airport,No
C0600,2024-09-28,Airport,No
C0254,2024-10-17,Home,No
C0104,2024-02-29,Home,No
C0119,2024-03-23,Airport,No
C0570,2024-08-10,Airport,No
C0122,2024-05-24,Home,No
C0206,2024-06-02,Airport,No
C0471,2024-04-26,Home,No
C0508,2024-07-21,Home,Yes
C1116,2024-07-23,Home,Yes
C0583,2024-07-13,Home,Yes
C0107,2024-01-18,Home,Yes
C0265,2024-07-06,Airport,No
C0920,2024-12-22,Airport,Yes
C0452,2024-08-08,Home,Yes
C0081,2024-08-07,Home,Yes
C0320,2024-11-14,Airport,Yes
C0917,2024-06-02,Airport,Yes
C1121,2024-10-17,Airport,No
C0644,2024-07-02,Home,No
C1003,2024-06-11,Airport,No
C0285,2024-05-12,Home,Yes
C0883,2024-12-14,Home,Yes
C1188,2024-11-02,Airport,Yes
C1158,2024-03-29,Home,No
C0995,2024-04-26,Home,No
C0193,2024-02-07,Home,Yes
C0583,2024-10-07,Home,Yes
C0944,2024-04-04,Home,Yes
C0550,2024-05-07,Airport,No
C0169,2024-10-07,Airport,Yes
C0364,2024-03-14,Airport,No
C1172,2024-08-16,Home,No
C0603,2024-12-06,Home,No
C0662,2024-04-30,Home,Yes
C0885,2024-02-09,Home,Yes
C0318,2024-01-30,Airport,No
C0562,2024-02-20,Home,No
C1037,2024-04-17,Airport,Yes
C1142,2024-05-31,Home,Yes
C0505,2024-01-08,Home,Yes
C0031,2024-01-08,Home,Yes
C0120,2024-07-06,Home,No
C0125,2024-10-27,Airport,No
C0061,2024-04-22,Home,No
C0765,2024-03-03,Airport,Yes
C0806,2024-12-26,Airport,No
C1091,2024-03-08,Home,Yes
C0829,2024-08-24,Home,Yes
C0023,2024-05-09,Airport,Yes
C1173,2024-12-26,Home,Yes
C0695,2024-10-04,Home,No
C0059,2024-06-11,Airport,No
C0261,2024-10-21,Home,No
